"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","G06A...População.urbana.residente.do.s..município.s..com.abastecimento.de.água..Habitantes.","G06B...População.urbana.residente.do.s..município.s..com.esgotamento.sanitário..Habitantes.","G12A...População.total.residente.do.s..município.s..com.abastecimento.de.água..segundo.o.IBGE..Habitantes.","G12B...População.total.residente.do.s..município.s..com.esgotamento.sanitário..segundo.o.IBGE..Habitantes.","GE008...Quantidade.de.Sedes.municipais.atendidas.com.abastecimento.de.água..Sedes.","GE009...Quantidade.de.Sedes.municipais.atendidas.com.esgotamento.sanitário..Sedes.","GE010...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.abastecimento.de.água..Localidades.","GE011...Quantidade.de.Localidades..excluídas.as.sedes..atendidas.com.esgotamento.sanitário..Localidades.","POP_TOT...População.total.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes.","POP_URB...População.urbana.do.município.do.ano.de.referência..Fonte..IBGE....Habitantes."
"231123","Potiretama","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2703",,"6126",,"1",,"0",,"6126","2703"
"231123","Potiretama","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2193",,"5758",,"1",,"0",,"5758","2193"
"231123","Potiretama","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","1864",,"5910",,"1",,"0",,"5910","1864"
"231123","Potiretama","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2779",,"6299",,"1",,"0",,"6299","2779"
"231123","Potiretama","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2192",,"5756",,"1",,"0",,"5756","2192"
"231123","Potiretama","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23112340] Prefeitura Municipal de Potiretama - pmp","Água; Res Sólidos","2626",,"6891",,"1",,"0",,"6891","2626"
"231123","Potiretama","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2589",,"6792",,"1",,"0",,"6792","2589"
"231123","Potiretama","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2469",,"6478",,"1",,"0",,"6478","2469"
"231123","Potiretama","CE","1996","","",,,,,,,,,"5816","1834"
"231123","Potiretama","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","1854",,"5881",,"1",,"0",,"5881","1854"
"231123","Potiretama","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2189",,"5747",,"1",,"0",,"5747","2189"
"231123","Potiretama","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2196",,"5765",,"1",,"0",,"5765","2196"
"231123","Potiretama","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2197",,"5768",,"1",,"0",,"5768","2197"
"231123","Potiretama","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2715",,"6154",,"1",,"0",,"6154","2715"
"231123","Potiretama","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2195",,"5763",,"1",,"0",,"5763","2195"
"231123","Potiretama","CE","1995","","",,,,,,,,,"5636","1777"
"231123","Potiretama","CE","1997","","",,,,,,,,,"5851","1845"
"231123","Potiretama","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2770",,"6278",,"1",,"0",,"6278","2770"
"231123","Potiretama","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2194",,"5760",,"1",,"0",,"5760","2194"
"231123","Potiretama","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2727",,"6181",,"1",,"0",,"6181","2727"
"231123","Potiretama","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","2788",,"6318",,"1",,"0",,"6318","2788"
"231126","Quiterianópolis","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23112640] Prefeitura Municipal de Quiterianópolis - PMQ","Água; Res Sólidos","6548",,"20690",,"1",,"0",,"20690","6548"
"231126","Quiterianópolis","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","6343",,"20042",,"1",,"0",,"20042","6343"
"231126","Quiterianópolis","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","6380",,"20158",,"1",,"0",,"20158","6380"
"231126","Quiterianópolis","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5403",,"19569",,"1",,"0",,"19569","5403"
"231126","Quiterianópolis","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","6219",,"20979",,"1",,"0",,"20979","6219"
"231126","Quiterianópolis","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","3512",,"17266",,"1",,"0",,"17266","3512"
"231126","Quiterianópolis","CE","1995","","",,,,,,,,,"16892","3436"
"231126","Quiterianópolis","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","3499",,"17203",,"1",,"0",,"17203","3499"
"231126","Quiterianópolis","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5068",,"18355",,"1",,"0",,"18355","5068"
"231126","Quiterianópolis","CE","1997","","",,,,,,,,,"17787","3618"
"231126","Quiterianópolis","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","6490",,"20505",,"1",,"0",,"20505","6490"
"231126","Quiterianópolis","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23112640] Prefeitura Municipal de Quiterianópolis - PMQ","Água; Res Sólidos","6520",,"20600",,"1",,"0",,"20600","6520"
"231126","Quiterianópolis","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5300",,"19197",,"1",,"0",,"19197","5300"
"231126","Quiterianópolis","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5112",,"18515",,"1",,"0",,"18515","5112"
"231126","Quiterianópolis","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5352",,"19384",,"1",,"0",,"19384","5352"
"231126","Quiterianópolis","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5952",,"20079",,"1",,"0",,"20079","5952"
"231126","Quiterianópolis","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","6293",,"21230",,"1",,"0",,"21230","6293"
"231126","Quiterianópolis","CE","1996","","",,,,,,,,,"17709","3602"
"231126","Quiterianópolis","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","6305",,"19921",,"1",,"0",,"19921","6305"
"231126","Quiterianópolis","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5208",,"18861",,"1",,"0",,"18861","5208"
"231126","Quiterianópolis","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","5163",,"18700",,"1",,"0",,"18700","5163"
"231130","Quixadá","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","48589","48589","72181","72181","1","1","0","0","72181","48589"
"231130","Quixadá","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23113040] SECRETARIA DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água e Esgoto; Res Sólidos","60870","60870","85351","85351","1","1","2","0","85351","60870"
"231130","Quixadá","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","48050","48050","71380","71380","1","1","0","0","71380","48050"
"231130","Quixadá","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","50969","50969","75717","75717","1","1","0","0","75717","50969"
"231130","Quixadá","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","47453","47453","70493","70493","1","1","0","0","70493","47453"
"231130","Quixadá","CE","1997","","",,,,,,,,,"65311","44063"
"231130","Quixadá","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","45044","45044","66765","66765","1","1","0","0","66765","45044"
"231130","Quixadá","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","58085","58085","81445","81445","1","1","2","0","81445","58085"
"231130","Quixadá","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","52991","52991","76105","76105","1","1","0","0","76105","52991"
"231130","Quixadá","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","49721","49721","73863","73863","1","1","0","0","73863","49721"
"231130","Quixadá","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","46888","46888","69654","69654","1","1","0","0","69654","46888"
"231130","Quixadá","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","55358","55358","79505","79505","1","1","0","0","79505","55358"
"231130","Quixadá","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","57485","57485","80604","80604","1","1","1","0","80604","57485"
"231130","Quixadá","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23113040] SECRETARIA DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água e Esgoto; Res Sólidos","58665","58665","82258","82258","1","1","2","0","82258","58665"
"231130","Quixadá","CE","1995","","",,,,,,,,,"62046","41860"
"231130","Quixadá","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","50347","50347","74793","74793","1","1","0","0","74793","50347"
"231130","Quixadá","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23113040] SECRETARIA DESENVOLVIMENTO URBANO E MEIO AMBIENTE - SEDUMA","Água e Esgoto; Res Sólidos","60395","60395","84684","84684","1","1","1","0","84684","60395"
"231130","Quixadá","CE","1996","","",,,,,,,,,"64442","43477"
"231130","Quixadá","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","44553","44553","66037","66037","1","1","0","0","66037","44553"
"231130","Quixadá","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","59900","59900","83990","83990","1","1","2","0","83990","59900"
"231130","Quixadá","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","56014","56014","80447","80447","1","1","1","0","80447","56014"
"231135","Quixelô","CE","2000","","",,,,,,,,,"15596","4165"
"231135","Quixelô","CE","1995","","",,,,,,,,,"15846","3894"
"231135","Quixelô","CE","2010","[23113511] Serviço Autônomo de Água e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra","Água e Esgoto; Res Sólidos","4929","4929","15000","15000","1","1","1","1","15000","4929"
"231135","Quixelô","CE","1997","","",,,,,,,,,"14947","3674"
"231135","Quixelô","CE","2013","[23113511] Serviço Autônomo de Água e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra","Água e Esgoto; Res Sólidos","4944","4944","15046","15046","1","1","1","1","15046","4944"
"231135","Quixelô","CE","2007","","",,,,,,,,,"15708","4720"
"231135","Quixelô","CE","2015","[23113511] Serviço Autônomo de Água e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra","Água e Esgoto; Res Sólidos","4912","4912","14949","14949","1","1","1","1","14949","4912"
"231135","Quixelô","CE","2014","[23113511] Serviço Autônomo de Água e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra","Água e Esgoto; Res Sólidos","4928","4928","14997","14997","1","1","1","1","14997","4928"
"231135","Quixelô","CE","2001","","",,,,,,,,,"15584","4162"
"231135","Quixelô","CE","2004","","",,,,,,,,,"15553","4154"
"231135","Quixelô","CE","1998","","",,,,,,,,,"14845","3648"
"231135","Quixelô","CE","2003","","",,,,,,,,,"15570","4158"
"231135","Quixelô","CE","2011","[23113511] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","4914","4914","14955","14955","1","1","1","1","14955","4914"
"231135","Quixelô","CE","2002","","",,,,,,,,,"15579","4160"
"231135","Quixelô","CE","1999","","",,,,,,,,,"14743","3623"
"231135","Quixelô","CE","2008","","",,,,,,,,,"16222","4874"
"231135","Quixelô","CE","1996","","",,,,,,,,,"15067","3703"
"231135","Quixelô","CE","2009","[23113511] Serviço Autônomo de Água e Esgoto - SAAE","Água e Esgoto","4889","4889","16272","16272","1","1","1","1","16272","4889"
"231135","Quixelô","CE","2006","","",,,,,,,,,"15535","4149"
"231135","Quixelô","CE","2012","[23113511] Serviço Autônomo de Água e Esgoto - SAAE; [23113540] Secretaria de Infraestrutura - Seinfra","Água e Esgoto; Res Sólidos","4900","4900","14911","14911","1","1","1","1","14911","4900"
"231135","Quixelô","CE","2005","","",,,,,,,,,"15544","4151"
"231140","Quixeramobim","CE","2007","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE","Água; Res Sólidos","39576",,"68966",,,,"21",,"68966","39576"
"231140","Quixeramobim","CE","2008","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE","Água; Res Sólidos","41863",,"72951",,,,"22",,"72951","41863"
"231140","Quixeramobim","CE","1997","","",,,,,,,,,"56280","26638"
"231140","Quixeramobim","CE","1998","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","26470",,"55926",,,,"1",,"55926","26470"
"231140","Quixeramobim","CE","2010","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","43424",,"71887",,"1",,"25",,"71887","43424"
"231140","Quixeramobim","CE","2015","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE","Água; Res Sólidos","46618",,"77174",,"1",,"19",,"77174","46618"
"231140","Quixeramobim","CE","2011","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","44015",,"72866",,"1",,"25",,"72866","44015"
"231140","Quixeramobim","CE","2013","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE","Água; Res Sólidos","45646",,"75565",,"1",,"15",,"75565","45646"
"231140","Quixeramobim","CE","2003","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","30575",,"59186",,,,"8",,"59186","30575"
"231140","Quixeramobim","CE","2014","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","46142",,"76386",,"1",,"19",,"76386","46142"
"231140","Quixeramobim","CE","2000","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","30600",,"59235",,,,"1",,"59235","30600"
"231140","Quixeramobim","CE","2005","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","30597",,"59229",,,,"10",,"59229","30597"
"231140","Quixeramobim","CE","2004","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE","Água; Res Sólidos","30589",,"59213",,,,"8",,"59213","30589"
"231140","Quixeramobim","CE","2002","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água; Água","30567",,"59172",,"1",,,,"59172","30567"
"231140","Quixeramobim","CE","1996","","",,,,,,,,,"56697","26835"
"231140","Quixeramobim","CE","2009","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","42188",,"73517",,"1",,"26",,"73517","42188"
"231140","Quixeramobim","CE","1999","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água e Esgoto","26303","26303","55574","55574",,,"1",,"55574","26303"
"231140","Quixeramobim","CE","2001","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","30425",,"58896",,,,"6",,"58896","30425"
"231140","Quixeramobim","CE","2012","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE; [23114040] PREFEITURA MUNICIPAL DE QUIXERAMOBIM - CE","Água; Res Sólidos","44587",,"73812",,"1",,"13",,"73812","44587"
"231140","Quixeramobim","CE","2006","[23114011] Serviço Autônomo de Águas e Esgoto de Quixeramobim - SAAE","Água","30605",,"59244",,,,"12",,"59244","30605"
"231140","Quixeramobim","CE","1995","","",,,,,,,,,"60868","28809"
"231150","Quixeré","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23115040] SECRETARIA DE DESENVOLVIMENTO URBANO. MEIO AMBIENTE E INFRAESTRUTURA - PMQ","Água; Res Sólidos","13257",,"21572",,"1",,"0",,"21572","13257"
"231150","Quixeré","CE","2000","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","9857",,"16862",,"1",,"0",,"16862","9857"
"231150","Quixeré","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","11778",,"19772",,"1",,"0",,"19772","11778"
"231150","Quixeré","CE","2014","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","13158",,"21410",,"1",,"0",,"21410","13158"
"231150","Quixeré","CE","2003","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","10408",,"17805",,"1",,"0",,"17805","10408"
"231150","Quixeré","CE","2007","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","11111",,"18652",,"1",,"0",,"18652","11111"
"231150","Quixeré","CE","2011","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","12050",,"19608",,"1",,"0",,"19608","12050"
"231150","Quixeré","CE","2008","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","11626",,"19517",,"1",,"0",,"19517","11626"
"231150","Quixeré","CE","2013","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","13054",,"21241",,"1",,"0",,"21241","13054"
"231150","Quixeré","CE","2006","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","11179",,"19124",,"1",,"0",,"19124","11179"
"231150","Quixeré","CE","2005","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","10978",,"18780",,"1",,"0",,"18780","10978"
"231150","Quixeré","CE","2010","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","11930",,"19412",,"1",,"0",,"19412","11930"
"231150","Quixeré","CE","1996","","",,,,,,,,,"15274","8614"
"231150","Quixeré","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","10073",,"17231",,"1",,"0",,"17231","10073"
"231150","Quixeré","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","10233",,"17506",,"1",,"0",,"17506","10233"
"231150","Quixeré","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","9056",,"16057",,"1",,"0",,"16057","9056"
"231150","Quixeré","CE","1995","","",,,,,,,,,"14210","8014"
"231150","Quixeré","CE","1997","","",,,,,,,,,"15697","8853"
"231150","Quixeré","CE","1999","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","9257",,"16414",,"1",,"0",,"16414","9257"
"231150","Quixeré","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23115040] SECRETARIA DE DESENVOLVIMENTO URBANO. MEIO AMBIENTE E INFRAESTRUTURA - PMQ","Água; Res Sólidos","12789",,"20810",,"1",,"0",,"20810","12789"
"231150","Quixeré","CE","2004","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","10775",,"18432",,"1",,"0",,"18432","10775"
"231160","Redenção","CE","2009","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23116040] PREFEITURA MUNICIPAL DE REDENÇÃO - PMR","Água e Esgoto; Res Sólidos","15403","15403","26768","26768","1","1","3","0","26768","15403"
"231160","Redenção","CE","2001","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","12928","12928","25269","25269","1","1","0","0","25269","12928"
"231160","Redenção","CE","1998","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","11062",,"21499",,"1",,"0",,"21499","11062"
"231160","Redenção","CE","2002","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água","13027",,"25463",,"1",,"0",,"25463","13027"
"231160","Redenção","CE","2015","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE","Água e Esgoto","15625","15625","27272","27272","1","1","3","0","27272","15625"
"231160","Redenção","CE","2012","[23044000] Companhia de Água e Esgoto do Ceará - CAGECE; [23116040] PREFEITURA MUNICIPAL DE REDENÇÃO - PMR","Água e Esgoto; Res Sólidos","15274","15274","26660","26660","1","1","3","0","26660","15274"
