"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","TB001...Quantidade.de.coletadores.e.motoristas.de.agentes.públicos..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO029...Empregados.","TB002...Quantidade.de.coletadores.e.motoristas.de.agentes.privados..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO030...Empregados.","TB003...Quantidade.de.varredores.dos.agentes.públicos..alocados.no.serviço.de.varrição..Antigo.campo.VA007...Empregados.","TB004...Quantidade.de.varredores.de.agentes.privados..alocados.no.serviço.de.varrição..Antigo.campo.VA008...Empregados.","TB005...Quantidade.de.empregados.dos.agentes.públicos.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP005...Empregados.","TB006...Quantidade.de.empregados.dos.agentes.privados.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP006...Empregados.","TB007...Quantidade.de.trabalhadores.dos.agentes.públicos.alocados.em.serviços.das.unidades.de.processamento..Antigo.campo.UP062...Empregados.","TB008...Quantidade.de.empregados.dos.agentes.privados..Antigo.campo.UP063...Empregados.","TB009...Quantidade.de.empregados.dos.agentes.públicos.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE047...Empregados.","TB010...Quantidade.de.empregados.dos.agentes.privados.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE048...Empregados.","TB011...Quantidade.de.empregados.administrativos.dos.agentes.públicos..Antigo.campo.GE050...Empregados.","TB012...Quantidade.de.empregados.administrativos.dos.agentes.privados..Antigo.campo.GE051...Empregados.","TB013...Quantidade.de.trabalhadores.de.agentes.públicos.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE015...Empregados.","TB014...Quantidade.de.trabalhadores.de.agentes.privados.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE016...Empregados.","TB015...Quantidade.total.de.trabalhadores.remunerados.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE058...Empregados.","TB016...Existência.de.frente.de.trabalho.temporária..Antigo.campo.GE053...Sim.Não.","TB017...Quantidade.de.empregados.temporários.da.frente..1...Antigo.campo.GE030...Empregados.temporários.","TB018...Quantidade.de.empregados.temporários.da.frente..2...Antigo.campo.GE034...Empregados.temporários.","TB019...Quantidade.de.empregados.temporários.da.frente.de.trabalho..3...Antigo.campo.GE038...Empregados.temporários.","TB020...Duração.da.frente.de.trabalho..1...Antigo.campo.GE031...Meses.","TB021...Duração.da.frente.de.trabalho..2...Antigo.campo.GE035...Meses.","TB022...Duração.da.frente.de.trabalho..3...Antigo.campo.GE040...Meses.","TB023...Atuação.da.frente.de.trabalho..1..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE032...Sim.Não.","TB024...Atuação.da.frente.de.trabalho..2..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE036...Sim.Não.","TB025...Atuação.da.frente.de.trabalho..3..em.mais.de.um.tipo.de.serviço..Antigo.campo.GE041...Sim.Não.","TB026...Tipo.de.serviço.predominante.da.frente.de.trabalho..1...Antigo.campo.GE033.","TB027...Tipo.de.serviço.predominante.da.frente.de.trabalho..2...Antigo.campo.GE037.","TB028...Tipo.de.serviço.predominante.da.frente.de.trabalho..3...Antigo.campo.GE042.","TB029...Quantidade.de.coletadores.e.motoristas.de.outros.agentes..alocados.no.serviço.de.coleta.de.RDO.e.RPU..Antigo.campo.CO031...Empregados.","TB030...Quantidade.de.varredores.de.outros.agentes..alocados.no.serviço.de.varrição..Antigo.campo.VA009...Empregados.","TB031...Quantidade.de.empregados.dos.outros.agentes.envolvidos.com.os.serviços.de.capina.e.roçada..Antigo.campo.CP008...Empregados.","TB032...Quantidade.de.empregados.de.outros.agentes..Antigo.campo.UP064...Empregados.","TB033...Quantidade.de.empregados.de.outros.agentes.envolvidos.nos.demais.serviços.de.manejo.de.RSU.quando.não.especificados.em.campos.próprios..Antigo.campo.GE049...Empregados.","TB034...Quantidade.de.empregados.administrativos.de.outros.agentes..Antigo.campo.GE052...Empregados.","TB035...Quantidade.total.de.empregados.de.outros.agentes.envolvidos.nos.serviços.de.manejo.de.RSU..Antigo.campo.GE017...Empregados."
"260210","Bom Conselho","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260210","Bom Conselho","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26022040] PREFEITURA MUNICIPAL DO BOM JARDIM - PMBJ","Água; Res Sólidos","15","0","20","0","10","0","0","0","4","0","3","0","52","0","52","Sim","6",,,"12",,,"Sim","","","Capina","","",,,,,,,
"260220","Bom Jardim","PE","2014","[26022011] Prefeitura Municipal de Bom Jardim - PMBJ; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26022040] PREFEITURA MUNICIPAL DO BOM JARDIM - PMBJ","Esgoto; Água; Res Sólidos","20","0","25","0","15","0","8","0","10","0","2","0","80","0","80","Não",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26022040] PREFEITURA MUNICIPAL DO BOM JARDIM - PMBJ","Água; Res Sólidos","15","0","40","0","10","0","1","1","0","0","1","0","67","1","68","Não",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260220","Bom Jardim","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260240","Brejão","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26025040] PREFEITURA MUNICIPAL DE BREJINHO - PMB","Água; Res Sólidos","0","10","0","5","0","5","0","0","0","10","0","1","0","31","31","Não",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26025040] PREFEITURA MUNICIPAL DE BREJINHO - PMB","Água; Res Sólidos","0","4","0","15","0","0","0","0","0","0","0","0","0","19","19","Não",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26025040] PREFEITURA MUNICIPAL DE BREJINHO - PMB","Água; Res Sólidos","1","0","10","0","5","0","0","0","0","0","0","0","16","0","16","Não",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26025040] PREFEITURA MUNICIPAL DE BREJINHO - PMB","Água; Res Sólidos","0","2","4","7","0","0","0","0","0","0","0","0","4","9","13","Não",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26025040] PREFEITURA MUNICIPAL DE BREJINHO - PMB","Água; Res Sólidos","0","4","0","5","0","0","0","0","0","4","3","0","3","13","16","Não",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260250","Brejinho","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2015","[26026011] Prefeitura Municipal de Brejo da Madre de Deus - PMBMD; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2011","[26026011] Prefeitura Municipal de Brejo da Madre de Deus - PMBMD; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26026040] Secretaria Municipal de Obras e Urbanismo - SOU","Esgoto; Água; Res Sólidos","14","0","28","60","0","0","1","0","0","10","2","4","45","74","119","Não",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2014","[26026011] Prefeitura Municipal de Brejo da Madre de Deus - PMBMD; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260260","Brejo da Madre de Deus","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2009","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260280","Buíque","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","1997","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","1998","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","1996","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2002","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2006","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2000","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2007","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2013","[26030011] Prefeitura Municipal de Cabrobó - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26030040] Secretaria de Infraestrutua Urbana - SEINFRA","Esgoto; Água; Res Sólidos","40","0","40","0","5","0","0","0","5","0","2","0","92","0","92","Não",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2004","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2010","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26030040] Secretaria de Infraestrutua Urbana - SEINFRA","Água; Res Sólidos","10",,"40",,"4",,"0",,"17",,"5",,"76","0","76","Sim","8","12",,"2","2",,"Não","Não","","","","","0","0","0","0","0","0",
"260300","Cabrobó","PE","2003","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2009","[26030011] Prefeitura Municipal de Cabrobó - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA","Esgoto; Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2012","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2001","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2014","[26116000] Companhia Pernambucana de Saneamento - COMPESA; [26030040] Secretaria de Infraestrutua Urbana - SEINFRA","Água; Res Sólidos","32","0","75","0","8","0","2","0","3","0","10","0","130","0","130","Não",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2011","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2008","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260300","Cabrobó","PE","2015","[26030011] Prefeitura Municipal de Cabrobó - PMC; [26116000] Companhia Pernambucana de Saneamento - COMPESA; [26030040] Secretaria de Infraestrutua Urbana - SEINFRA","Esgoto; Água; Res Sólidos","20",,"50",,"30",,"0",,"30",,"20",,"150","0","150","Não",,,,,,,"","","","","","",,,,,,,
"260310","Cachoeirinha","PE","2013","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260310","Cachoeirinha","PE","1995","","",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260310","Cachoeirinha","PE","1999","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260310","Cachoeirinha","PE","2015","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
"260310","Cachoeirinha","PE","2005","[26116000] Companhia Pernambucana de Saneamento - COMPESA","Água",,,,,,,,,,,,,,,,"",,,,,,,"","","","","","",,,,,,,
