"Código.do.Município","Município","Estado","Ano.de.Referência","Prestadores","Serviços","IN014_RS...Taxa.de.cobertura.do.serviço.de.coleta.domiciliar.direta..porta.a.porta..da.população.urbana.do.município....","IN015_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.total.do.município....","IN016_RS...Taxa.de.cobertura.do.serviço.de.coleta.de.rdo.em.relação.à.população.urbana....","IN017_RS...Taxa.de.terceirização.do.serviço.de.coleta.de..rdo...rpu..em.relação.à.quantidade.coletada....","IN018_RS...Produtividade.média.dos.empregados.na.coleta..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.massa.coletada..Kg.empreg.dia.","IN019_RS...Taxa.de.empregados..coletadores...motoristas..na.coleta..rdo...rpu..em.relação.à.população.urbana..empreg.1000.hab.","IN021_RS...Massa.coletada..rdo...rpu..per.capita.em.relação.à.população.urbana..Kg.hab.dia.","IN022_RS...Massa..rdo..coletada.per.capita.em.relação.à.população.atendida.com.serviço.de.coleta..Kg.hab.dia.","IN023_RS...Custo.unitário.médio.do.serviço.de.coleta..rdo...rpu...R..t.","IN024_RS...Incidência.do.custo.do.serviço.de.coleta..rdo...rpu..no.custo.total.do.manejo.de.rsu....","IN025_RS...Incidência.de..coletadores...motoristas..na.quantidade.total.de.empregados.no.manejo.de.rsu....","IN027_RS...Taxa.da.quantidade.total.coletada.de.resíduos.públicos..rpu..em.relação.à.quantidade.total.coletada.de.resíduos.sólidos.domésticos..rdo.....","IN028_RS...Massa.de.resíduos.domiciliares.e.públicos..rdo.rpu..coletada.per.capita.em.relação.à.população.total.atendida.pelo.serviço.de.coleta..Kg.habitante.dia."
"220155","Bela Vista do Piauí","PI","2011","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos",,"32.9","100","100","1207.67","1.59","1.65",,"29.1","17.97","25",,"1.65"
"220155","Bela Vista do Piauí","PI","2001","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","1999","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","1997","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","1998","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2013","[22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Res Sólidos","99.45","37.35","99.45","100","2843.45","0.78","1.91",,,,"8.33",,"1.68"
"220155","Bela Vista do Piauí","PI","2015","[22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Res Sólidos","100","32.89","100","100","138.45","2.33","0.28",,,,"33.33",,"0.28"
"220155","Bela Vista do Piauí","PI","2014","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos","100","32.91","100","100","587.86","2.34","1.18",,,,"33.33",,"1.18"
"220155","Bela Vista do Piauí","PI","2008","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2002","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2010","[22015511] Prefeitura Municipal de Bela Vista do Piauí - PMBVP; [22015540] PREFEITURA MUNICIPAL DE BELA VISTA DO PIAUI - PM","Água; Res Sólidos",,"38.1","100","0",,,"0.22",,"350","48.3",,,"0.19"
"220155","Bela Vista do Piauí","PI","2004","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2000","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2005","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2006","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2007","","",,,,,,,,,,,,,
"220155","Bela Vista do Piauí","PI","2003","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2014","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22015740] PREFEITURA MUNICIPAL DE BELEM DO PIAUI - PMBP","Água; Água; Res Sólidos","100","48.81","100","100","319.49","1.79","0.49",,"311.67","56.98","37.5",,"0.49"
"220157","Belém do Piauí","PI","2010","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP","Água",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2006","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2009","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2000","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2003","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2005","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22015740] PREFEITURA MUNICIPAL DE BELEM DO PIAUI - PMBP","Água; Res Sólidos","100","56.69","100","100","153.35","3","0.39",,"414.26","50","29.41",,"0.34"
"220157","Belém do Piauí","PI","1997","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2004","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2002","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2008","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2011","[22015711] Prefeitura Municipal de Belém do Piauí - PMBP; [22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água; Água",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2001","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","2007","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","1998","","",,,,,,,,,,,,,
"220157","Belém do Piauí","PI","1999","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","1995","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","1996","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","1998","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","1997","","",,,,,,,,,,,,,
"220170","Bertolínia","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220170","Bertolínia","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","1998","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2007","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2000","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","1997","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2012","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2004","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2002","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2005","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2009","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2015","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos","100","27.9","100","100",,,"1.29",,,,,,"1.29"
"220173","Betânia do Piauí","PI","2008","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2013","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2011","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","1999","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2014","[22017340] Prefeitura Municipal de Betânia do Piaui - PM","Res Sólidos","100","27.89","100","0","660.28","1.77","1",,,,"42.86",,"1"
"220173","Betânia do Piauí","PI","2006","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2003","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2010","","",,,,,,,,,,,,,
"220173","Betânia do Piauí","PI","2001","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1998","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1997","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1996","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","1995","","",,,,,,,,,,,,,
"220180","Bocaina","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220180","Bocaina","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1995","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1996","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1998","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",,,,,,"1.82",,,,,"37.5",,
"220190","Bom Jesus","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",,,"100","0","1331.2","1.25","1.43","0.62",,,"81.82","66.67",
"220190","Bom Jesus","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","1997","","",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220190","Bom Jesus","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019040] Prefeitura Municipal de Bom Jesus - PMBJ","Água; Res Sólidos",,,"67.76","0","283.99","3.81","0.93","0.86","39.19","63.53","33.33","60",
"220192","Bonfim do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1999","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2000","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2008","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1995","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2003","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1998","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2001","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1996","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2002","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2007","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2005","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","2004","","",,,,,,,,,,,,,
"220192","Bonfim do Piauí","PI","1997","","",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2008","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2004","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2014","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2012","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2003","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2015","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA; [22019840] Prefeitura Municipal de Brejo do Piauí - PMBP","Água; Res Sólidos","100","37.04","100","16.1",,,"0.26",,,,,,"0.26"
"220198","Brejo do Piauí","PI","2005","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2011","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","1998","","",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2013","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2007","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","1997","","",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2009","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2001","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2000","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","2010","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220198","Brejo do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2005","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1999","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1996","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2014","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","100","30.36","100","0","1162.94","1.21","1.21","1.03",,,"12.5","16.67","1.21"
"220202","Buriti dos Montes","PI","2006","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2011","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2007","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2003","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2002","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2009","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1997","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2004","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2015","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM; [22020240] Prefeitura Municipal de Buriti dos Montes - PMBM","Água; Res Sólidos","100","30.36","100","0","598.08","2.41","1.24","0.89",,,"18.18","38.46","1.24"
"220202","Buriti dos Montes","PI","2013","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2012","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1995","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2010","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2008","[22020211] Prefeitura Municipal de Buriti dos Montes - PMBM","Água",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2001","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","2000","","",,,,,,,,,,,,,
"220202","Buriti dos Montes","PI","1998","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2013","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1999","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1998","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2000","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","1997","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2015","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2011","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos",,"33.3","100",,,"4.45",,,,"48.28","35.71",,
"220207","Cajazeiras do Piauí","PI","2012","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP","Água e Esgoto",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2007","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2001","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2002","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2003","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2009","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água; Res Sólidos",,"38.3","100","0","0.11","2.87","0",,,,"100",,"0"
"220207","Cajazeiras do Piauí","PI","2006","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2010","[22020711] Prefeitura Municipal de Cajazeiras do Piauí - PMCP; [22020740] PREFEITURA MUNICIPAL DE CAJAZEIRAS DO PIAUÍ - PMCPI","Água e Esgoto; Res Sólidos",,"87.1","100","0",,,"0","0",,,,"100","0"
"220207","Cajazeiras do Piauí","PI","2004","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2008","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2005","","",,,,,,,,,,,,,
"220207","Cajazeiras do Piauí","PI","2014","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1996","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1999","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2015","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1995","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2009","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP; [22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Água; Res Sólidos",,"0","0","0","575.08","2.48","1.22",,"45.14","28.37","50",,
"220209","Caldeirão Grande do Piauí","PI","2013","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2002","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2012","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2000","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2007","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2014","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2008","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2004","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2006","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1998","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2011","[22020940] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGPI","Res Sólidos",,"100","100",,,"3",,,,"48.28","35.71",,
"220209","Caldeirão Grande do Piauí","PI","2010","[22020911] Prefeitura Municipal de Caldeirão Grande do Piauí - PMCGP","Água",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2005","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2003","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","2001","","",,,,,,,,,,,,,
"220209","Caldeirão Grande do Piauí","PI","1997","","",,,,,,,,,,,,,
"220210","Campinas do Piauí","PI","1997","","",,,,,,,,,,,,,
"220210","Campinas do Piauí","PI","2002","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
"220210","Campinas do Piauí","PI","2006","[22110000] Águas e Esgotos do Piauí S/A - AGESPISA","Água",,,,,,,,,,,,,
